TICKET_CREATED_TS,TICKET_DETAIL,INCIDENT_ADDRESS,GEO_LONG,GEO_LAT,SERVICE_ITEM
2026-07-25T01:55:23Z,"Requesting details of lease agreements for the council property on Roxburgh Street, Oriental Bay","Roxburgh Street, Oriental Bay, Wellington",174.77463,-41.27645,LGOIMA - Property
2026-07-25T02:18:05Z,Residents on The Parade report low water pressure and a metallic taste from the mains supply,"The Parade, Island Bay, Wellington",174.79173,-41.32142,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-25T02:19:45Z,Tap water on Rongotai Road in Kilbirnie has a strong chlorine smell and cloudy appearance since this morning,"Rongotai Road, Kilbirnie, Wellington",174.79738,-41.31998,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-25T03:04:37Z,"A nearby stream has burst its banks near Bendall Avenue, Ngaio, flooding the road and adjoining properties","Bendall Avenue, Ngaio, Wellington",174.78631,-41.23711,flooding
2026-07-25T04:05:58Z,"A nearby stream has burst its banks near Hay Street, Mount Victoria, flooding the road and adjoining properties","Hay Street, Mount Victoria, Wellington",174.7914,-41.30596,flooding
2026-07-25T04:08:38Z,"Discoloured tap water has been reported by multiple households along Lambton Quay, CBD","Lambton Quay, CBD, Wellington",174.76623,-41.30518,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-25T04:26:06Z,"Formal LGOIMA request for information on rates valuations for the property on Pitt Street, Wadestown","Pitt Street, Wadestown, Wellington",174.77462,-41.25729,LGOIMA - Property
2026-07-25T04:28:42Z,Surface flooding on Lambton Quay near CBD is making the intersection impassable for small vehicles,"Lambton Quay, CBD, Wellington",174.76821,-41.29102,flooding
2026-07-25T04:31:31Z,Loose paving stones on Croydon Street near Pipitea have become uneven and are creating a trip hazard,"Croydon Street, Pipitea, Wellington",174.72868,-41.24724,Pipitea
2026-07-25T04:43:08Z,"E-scooter riders are ignoring the dismount zone outside Pitt Street, Wadestown, causing near misses","Pitt Street, Wadestown, Wellington",174.76709,-41.26035,Riding Behaviour
2026-07-25T04:57:58Z,"A pedestrian slipped on the muddy footpath outside Hay Street, Mount Victoria and injured their wrist following the earlier flooding","Hay Street, Mount Victoria, Wellington",174.79129,-41.30608,Slips
2026-07-25T04:58:42Z,"Bank alongside Lambton Quay in CBD has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Lambton Quay, CBD, Wellington",174.76872,-41.2905,Slips
2026-07-25T05:17:48Z,Streetlight pole on Waterfront Promenade in Berhampore appears to be leaning after being clipped by a vehicle,"Waterfront Promenade, Berhampore, Wellington",174.79616,-41.30237,Berhampore
2026-07-25T05:22:01Z,"Requesting details of lease agreements for the council property on Hankey Street, Mount Cook","Hankey Street, Mount Cook, Wellington",174.77022,-41.29384,LGOIMA - Property
2026-07-25T05:44:28Z,Road surface on Reef Street near Island Bay has deteriorated badly and needs resurfacing,"Reef Street, Island Bay, Wellington",174.7799,-41.32786,road and footpath maintence
2026-07-25T05:47:27Z,Gym equipment at the Kelburn recreation centre has been out of order for over a week,"Curtis Street, Kelburn, Wellington",174.7865,-41.28317,Pools and Recreation Centres
2026-07-25T05:53:00Z,"Cyclists have been riding at high speed through the pedestrian section near Harbour View Road, Brooklyn","Harbour View Road, Brooklyn, Wellington",174.77135,-41.31229,Riding Behaviour
2026-07-25T06:05:28Z,Surface flooding on Holloway Road near Aro Valley is making the intersection impassable for small vehicles,"Holloway Road, Aro Valley, Wellington",174.76898,-41.27887,flooding
2026-07-25T06:41:28Z,Hillside slip on Holloway Road in Aro Valley has closed the footpath to pedestrians following the earlier flooding,"Holloway Road, Aro Valley, Wellington",174.76903,-41.27859,Slips
2026-07-25T07:15:15Z,Streetlight pole on Cuba Street in Berhampore appears to be leaning after being clipped by a vehicle,"Cuba Street, Berhampore, Wellington",174.76721,-41.29595,Berhampore
2026-07-25T07:27:06Z,"Strong northerly gusts overnight have brought down fence panels and outdoor furniture on Coppin Street, Wilton","Coppin Street, Wilton, Wellington",174.7599,-41.24424,Weather event
2026-07-25T09:17:02Z,"Overgrown hedge on Constable Street, Berhampore is blocking visibility at the intersection","Constable Street, Berhampore, Wellington",174.77666,-41.31838,Berhampore
2026-07-25T09:33:17Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Coromandel Street,"Coromandel Street, Berhampore, Wellington",174.76099,-41.32886,Inquiry for a Micro-mobility Officer
2026-07-25T10:06:43Z,"Overgrown hedge on Box Hill, Berhampore is blocking visibility at the intersection","Box Hill, Berhampore, Wellington",174.77025,-41.25996,Berhampore
2026-07-25T10:10:18Z,Large tree branch on Waterfront Promenade near Waterfront shops is hanging precariously over the footpath after recent wind,"Waterfront Promenade, Waterfront, Wellington",174.78819,-41.30249,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-25T10:19:31Z,Changing room showers at the Thorndon recreation centre have no hot water this morning,"Hill Street, Thorndon, Wellington",174.791,-41.26054,Pools and Recreation Centres
2026-07-25T10:24:24Z,"Water temperature at the Kelburn pool has been unusually cold for several days, swimmers have complained","Glasgow Street, Kelburn, Wellington",174.75075,-41.27577,Pools and Recreation Centres
2026-07-25T10:51:46Z,Changing room showers at the Waterfront recreation centre have no hot water this morning,"Queens Wharf, Waterfront, Wellington",174.77404,-41.27674,Pools and Recreation Centres
2026-07-25T12:12:07Z,Road surface on Rintoul Street near Berhampore has deteriorated badly and needs resurfacing,"Rintoul Street, Berhampore, Wellington",174.75873,-41.31013,road and footpath maintence
2026-07-25T16:10:26Z,Resident on Hankey Street has lost their dog registration tag and needs a replacement,"Hankey Street, Mount Cook, Wellington",174.78815,-41.28808,Make a dog registration enquiry
2026-07-25T16:46:11Z,"Pool filtration system at the Berhampore aquatic centre appears to be malfunctioning, water looks cloudy","Britomart Street, Berhampore, Wellington",174.78758,-41.31141,Pools and Recreation Centres
2026-07-25T16:54:09Z,Resident on Todman Street has lost their dog registration tag and needs a replacement,"Todman Street, Brooklyn, Wellington",174.74984,-41.29458,Make a dog registration enquiry
2026-07-25T18:25:19Z,"New puppy owner on Ganges Road, Khandallah is asking how to renew their dog registration online","Ganges Road, Khandallah, Wellington",174.77154,-41.25173,Make a dog registration enquiry
2026-07-25T19:10:46Z,"Requesting copies of maintenance records for the council-owned property on Bendall Avenue, Ngaio under the Official Information Act","Bendall Avenue, Ngaio, Wellington",174.74974,-41.25946,LGOIMA - Property
2026-07-25T19:20:07Z,Street sign on Cummings Park near Pipitea has fallen over and is partially blocking the footpath,"Cummings Park, Pipitea, Wellington",174.77432,-41.23196,Pipitea
2026-07-25T21:52:13Z,"Playground equipment at the Kelburn reserve has a broken swing seat, posing a safety risk","Kelburn Parade, Kelburn, Wellington",174.77776,-41.28205,Park or reserve
2026-07-25T22:54:43Z,"Faded and unclear road markings on Donald Street, Karori are causing confusion for drivers","Donald Street, Karori, Wellington",174.71112,-41.28994,road and footpath maintence
2026-07-25T23:45:06Z,"Requesting copies of maintenance records for the council-owned property on Jervois Quay, Waterfront under the Official Information Act","Jervois Quay, Waterfront, Wellington",174.75964,-41.27732,LGOIMA - Property
2026-07-26T00:12:44Z,"Formal LGOIMA request for information on rates valuations for the property on Manners Street, CBD","Manners Street, CBD, Wellington",174.79266,-41.28581,LGOIMA - Property
2026-07-26T00:24:19Z,"New puppy owner on Pitt Street, Wadestown is asking how to renew their dog registration online","Pitt Street, Wadestown, Wellington",174.75215,-41.27379,Make a dog registration enquiry
2026-07-26T02:00:07Z,Overflowing rubbish bin at the Brooklyn shops on Thorndon Quay hasn't been emptied in over a week,"Thorndon Quay, Brooklyn, Wellington",174.79232,-41.27489,Brooklyn
2026-07-26T02:41:23Z,"Heavy overnight rain has caused stormwater to back up on Epuni Street, Aro Valley, water is pooling across the road","Epuni Street, Aro Valley, Wellington",174.77355,-41.31098,flooding
2026-07-26T03:03:32Z,Community garden fence at the Berhampore reserve on Pipitea Street has fallen down after recent winds,"Pipitea Street, Berhampore, Wellington",174.76233,-41.27223,Berhampore
2026-07-26T04:10:28Z,"A nearby stream has burst its banks near Ottawa Road, Ngaio, flooding the road and adjoining properties","Ottawa Road, Ngaio, Wellington",174.76394,-41.24945,flooding
2026-07-26T04:55:28Z,"Bank alongside Ottawa Road in Ngaio has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Ottawa Road, Ngaio, Wellington",174.76335,-41.24891,Slips
2026-07-26T06:54:32Z,Surface flooding on Box Hill near Khandallah is making the intersection impassable for small vehicles,"Box Hill, Khandallah, Wellington",174.79095,-41.2435,flooding
2026-07-26T07:40:48Z,"Abandoned e-scooter has been left in the middle of the footpath on Britomart Street, Berhampore","Britomart Street, Berhampore, Wellington",174.76973,-41.33428,Inquiry for a Micro-mobility Officer
2026-07-26T07:44:32Z,"A pedestrian slipped on the muddy footpath outside Box Hill, Khandallah and injured their wrist following the earlier flooding","Box Hill, Khandallah, Wellington",174.79064,-41.24357,Slips
2026-07-26T08:29:12Z,"Group of e-bike riders have been performing dangerous manoeuvres near Oriental Parade, Oriental Bay","Oriental Parade, Oriental Bay, Wellington",174.80633,-41.30853,Riding Behaviour
2026-07-26T08:50:42Z,Resident on Miramar Avenue wants to register a newly adopted rescue dog and is asking about requirements,"Miramar Avenue, Miramar, Wellington",174.8076,-41.32285,Make a dog registration enquiry
2026-07-26T09:09:39Z,Gym equipment at the Brooklyn recreation centre has been out of order for over a week,"Harbour View Road, Brooklyn, Wellington",174.7654,-41.29437,Pools and Recreation Centres
2026-07-26T11:00:16Z,"Cyclists have been riding at high speed through the pedestrian section near Fife Street, Khandallah","Fife Street, Khandallah, Wellington",174.80075,-41.23793,Riding Behaviour
2026-07-26T11:11:24Z,"Cyclists have been riding at high speed through the pedestrian section near Fife Street, Khandallah","Fife Street, Khandallah, Wellington",174.76811,-41.26773,Riding Behaviour
2026-07-26T11:23:56Z,"Pool filtration system at the Ngaio aquatic centre appears to be malfunctioning, water looks cloudy","Cummings Park, Ngaio, Wellington",174.76749,-41.23978,Pools and Recreation Centres
2026-07-26T11:26:13Z,"Flying debris from the storm has broken several windows on Hill Street, Thorndon","Hill Street, Thorndon, Wellington",174.79644,-41.28285,Weather event
2026-07-26T12:10:31Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Riddiford Street,"Riddiford Street, Newtown, Wellington",174.77281,-41.30222,Inquiry for a Micro-mobility Officer
2026-07-26T12:36:52Z,A fallen branch is blocking the main path through Mount Cook park,"Buckle Street, Mount Cook, Wellington",174.77319,-41.28366,Park or reserve
2026-07-26T12:48:37Z,"Graffiti has appeared on the community noticeboard on Mansfield Street, Brooklyn","Mansfield Street, Brooklyn, Wellington",174.78896,-41.30475,Brooklyn
2026-07-26T14:06:27Z,Streetlight outage reported along Cleveland Street in the Pipitea area,"Cleveland Street, Pipitea, Wellington",174.74545,-41.28962,Pipitea
2026-07-26T14:19:15Z,"Graffiti has appeared on the community noticeboard on Bendall Avenue, Brooklyn","Bendall Avenue, Brooklyn, Wellington",174.75338,-41.25648,Brooklyn
2026-07-26T15:47:00Z,Overgrown vegetation is blocking the walking track through Thorndon park,"Hill Street, Thorndon, Wellington",174.78792,-41.26924,Park or reserve
2026-07-26T16:30:15Z,"Continuous rain has flooded the low section of Cummings Park in Ngaio, water is rising rapidly","Cummings Park, Ngaio, Wellington",174.76244,-41.22643,flooding
2026-07-26T16:47:59Z,"Formal LGOIMA request for information on rates valuations for the property on Harbour View Road, Brooklyn","Harbour View Road, Brooklyn, Wellington",174.76283,-41.30146,LGOIMA - Property
2026-07-26T16:52:01Z,Damaged fencing at Kelburn Cemetery needs urgent repair after recent storms,"Kelburn Parade, Kelburn, Wellington",174.75288,-41.27836,Cemeteries
2026-07-26T17:04:36Z,Overflowing rubbish bin at the Brooklyn shops on Tasman Street hasn't been emptied in over a week,"Tasman Street, Brooklyn, Wellington",174.764,-41.28867,Brooklyn
2026-07-26T17:06:10Z,"Overgrown hedge on Rongotai Road, Berhampore is blocking visibility at the intersection","Rongotai Road, Berhampore, Wellington",174.79114,-41.33014,Berhampore
2026-07-26T17:17:01Z,"New puppy owner on Glasgow Street, Kelburn is asking how to renew their dog registration online","Glasgow Street, Kelburn, Wellington",174.75458,-41.29884,Make a dog registration enquiry
2026-07-26T17:23:49Z,"Deep pothole has formed on Kelburn Parade in Kelburn, causing vehicles to swerve into oncoming traffic","Kelburn Parade, Kelburn, Wellington",174.7621,-41.29209,road and footpath maintence
2026-07-26T18:22:20Z,A fallen branch is blocking the main path through Oriental Bay park,"Grass Street, Oriental Bay, Wellington",174.78478,-41.29775,Park or reserve
2026-07-26T19:08:56Z,"Continuous rain has flooded the low section of Reef Street in Island Bay, water is rising rapidly","Reef Street, Island Bay, Wellington",174.78282,-41.32848,flooding
2026-07-26T19:34:45Z,Resident on Thorndon Quay wants to register a newly adopted rescue dog and is asking about requirements,"Thorndon Quay, Thorndon, Wellington",174.79645,-41.26794,Make a dog registration enquiry
2026-07-26T20:02:56Z,"Retaining wall next to Reef Street has partially collapsed, spilling debris onto the road following the earlier flooding","Reef Street, Island Bay, Wellington",174.78235,-41.32803,Slips
2026-07-26T20:42:34Z,"Heavy overnight rain has caused stormwater to back up on Adelaide Road, Newtown, water is pooling across the road","Adelaide Road, Newtown, Wellington",174.77177,-41.29886,flooding
2026-07-26T20:58:34Z,"A pedestrian slipped on the muddy footpath outside Adelaide Road, Newtown and injured their wrist following the earlier flooding","Adelaide Road, Newtown, Wellington",174.77189,-41.29905,Slips
2026-07-26T21:14:51Z,"Strong northerly gusts overnight have brought down fence panels and outdoor furniture on Wakefield Park Terrace, Berhampore","Wakefield Park Terrace, Berhampore, Wellington",174.77573,-41.30618,Weather event
2026-07-26T21:39:13Z,Dead tree limb overhanging Makara Road in Karori looks close to falling onto parked cars,"Makara Road, Karori, Wellington",174.73669,-41.269,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-26T21:46:18Z,Damaged fencing at Berhampore Cemetery needs urgent repair after recent storms,"Wakefield Park Terrace, Berhampore, Wellington",174.75974,-41.33264,Cemeteries
2026-07-26T21:59:45Z,Resident on Tasman Street has lost their dog registration tag and needs a replacement,"Tasman Street, Mount Cook, Wellington",174.76867,-41.28762,Make a dog registration enquiry
2026-07-26T23:07:47Z,"Continuous rain has flooded the low section of Ganges Road in Khandallah, water is rising rapidly","Ganges Road, Khandallah, Wellington",174.79701,-41.24242,flooding
2026-07-26T23:10:32Z,"Cyclists have been riding at high speed through the pedestrian section near Medway Street, Island Bay","Medway Street, Island Bay, Wellington",174.77256,-41.35741,Riding Behaviour
2026-07-26T23:49:47Z,"A pedestrian slipped on the muddy footpath outside Ganges Road, Khandallah and injured their wrist following the earlier flooding","Ganges Road, Khandallah, Wellington",174.79751,-41.24198,Slips
2026-07-27T00:13:16Z,"Discoloured tap water has been reported by multiple households along Chelsea Street, Miramar","Chelsea Street, Miramar, Wellington",174.8283,-41.33337,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-27T00:20:11Z,Resident on Kelburn Parade has lost their dog registration tag and needs a replacement,"Kelburn Parade, Kelburn, Wellington",174.76084,-41.2913,Make a dog registration enquiry
2026-07-27T00:33:36Z,Resident on Mansfield Street has lost their dog registration tag and needs a replacement,"Mansfield Street, Newtown, Wellington",174.77615,-41.30278,Make a dog registration enquiry
2026-07-27T01:00:30Z,"A nearby stream has burst its banks near Bendall Avenue, Ngaio, flooding the road and adjoining properties","Bendall Avenue, Ngaio, Wellington",174.76378,-41.23973,flooding
2026-07-27T01:33:37Z,A fallen branch is blocking the main path through Newtown park,"Constable Street, Newtown, Wellington",174.77845,-41.30933,Park or reserve
2026-07-27T02:53:02Z,A headstone at Wilton Cemetery has toppled over near the main entrance,"Coppin Street, Wilton, Wellington",174.74662,-41.24184,Cemeteries
2026-07-27T03:20:50Z,Overgrown grass and weeds are covering several plots at Ngaio Cemetery,"Bendall Avenue, Ngaio, Wellington",174.75215,-41.23242,Cemeteries
2026-07-27T04:38:30Z,"Group of e-bike riders have been performing dangerous manoeuvres near Cuba Street, CBD","Cuba Street, CBD, Wellington",174.7642,-41.28696,Riding Behaviour
2026-07-27T04:38:56Z,"Footpath slabs on Pipitea Street, Pipitea have cracked and lifted, creating a tripping hazard","Pipitea Street, Pipitea, Wellington",174.76705,-41.27767,road and footpath maintence
2026-07-27T04:39:12Z,Surface flooding on Ohiro Road near Brooklyn is making the intersection impassable for small vehicles,"Ohiro Road, Brooklyn, Wellington",174.75989,-41.31363,flooding
2026-07-27T06:15:53Z,Damaged fencing at CBD Cemetery needs urgent repair after recent storms,"Willis Street, CBD, Wellington",174.76928,-41.27865,Cemeteries
2026-07-27T06:37:30Z,A headstone at Brooklyn Cemetery has toppled over near the main entrance,"Todman Street, Brooklyn, Wellington",174.76152,-41.31173,Cemeteries
2026-07-27T07:59:03Z,"Deep pothole has formed on Croydon Street in Wilton, causing vehicles to swerve into oncoming traffic","Croydon Street, Wilton, Wellington",174.7521,-41.26744,road and footpath maintence
2026-07-27T10:28:34Z,"Playground equipment at the Ngaio reserve has a broken swing seat, posing a safety risk","Ottawa Road, Ngaio, Wellington",174.77373,-41.22296,Park or reserve
2026-07-27T10:50:33Z,Street sign on Queens Wharf near Pipitea has fallen over and is partially blocking the footpath,"Queens Wharf, Pipitea, Wellington",174.79474,-41.27827,Pipitea
2026-07-27T12:48:36Z,"Deep pothole has formed on Curtis Street in Kelburn, causing vehicles to swerve into oncoming traffic","Curtis Street, Kelburn, Wellington",174.7528,-41.30021,road and footpath maintence
2026-07-27T13:05:37Z,"Continuous rain has flooded the low section of Buckle Street in Mount Cook, water is rising rapidly","Buckle Street, Mount Cook, Wellington",174.78059,-41.30537,flooding
2026-07-27T13:22:37Z,Hillside slip on Buckle Street in Mount Cook has closed the footpath to pedestrians following the earlier flooding,"Buckle Street, Mount Cook, Wellington",174.78086,-41.30559,Slips
2026-07-27T14:51:00Z,Overgrown vegetation is blocking the walking track through CBD park,"Manners Street, CBD, Wellington",174.79134,-41.29041,Park or reserve
2026-07-27T14:53:45Z,Overgrown vegetation is blocking the walking track through Thorndon park,"Tinakori Road, Thorndon, Wellington",174.76973,-41.25893,Park or reserve
2026-07-27T15:15:50Z,Streetlight outage reported along Beauchamp Street in the Pipitea area,"Beauchamp Street, Pipitea, Wellington",174.71662,-41.28923,Pipitea
2026-07-27T15:56:17Z,Surface flooding on Cleveland Street near Brooklyn is making the intersection impassable for small vehicles,"Cleveland Street, Brooklyn, Wellington",174.77002,-41.31786,flooding
2026-07-27T16:06:01Z,"Cyclists have been riding at high speed through the pedestrian section near Wadestown Road, Wadestown","Wadestown Road, Wadestown, Wellington",174.74652,-41.28854,Riding Behaviour
2026-07-27T17:34:41Z,Damaged fencing at Thorndon Cemetery needs urgent repair after recent storms,"Tinakori Road, Thorndon, Wellington",174.76912,-41.26606,Cemeteries
2026-07-27T17:36:18Z,Large tree branch on Fife Street near Khandallah shops is hanging precariously over the footpath after recent wind,"Fife Street, Khandallah, Wellington",174.77214,-41.25669,Drinking or Tap waterReport a fallen or dangerous tree
2026-07-27T21:04:37Z,"Water temperature at the Wadestown pool has been unusually cold for several days, swimmers have complained","Wadestown Road, Wadestown, Wellington",174.74756,-41.25418,Pools and Recreation Centres
2026-07-27T23:02:58Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Medway Street,"Medway Street, Island Bay, Wellington",174.77419,-41.35244,Inquiry for a Micro-mobility Officer
2026-07-27T23:11:05Z,"Graffiti has appeared on the community noticeboard on Miramar Avenue, Brooklyn","Miramar Avenue, Brooklyn, Wellington",174.82669,-41.31432,Brooklyn
2026-07-27T23:30:58Z,A headstone at Thorndon Cemetery has toppled over near the main entrance,"Thorndon Quay, Thorndon, Wellington",174.78376,-41.27105,Cemeteries
2026-07-27T23:59:02Z,Street sign on Manners Street near Pipitea has fallen over and is partially blocking the footpath,"Manners Street, Pipitea, Wellington",174.78553,-41.2985,Pipitea
2026-07-28T00:17:11Z,Damaged fencing at Newtown Cemetery needs urgent repair after recent storms,"Adelaide Road, Newtown, Wellington",174.78758,-41.31709,Cemeteries
2026-07-28T01:47:02Z,Streetlight outside Bendall Avenue in Brooklyn has been flickering and going out completely at night,"Bendall Avenue, Brooklyn, Wellington",174.78115,-41.2441,Brooklyn
2026-07-28T02:00:09Z,Surface flooding on Roxburgh Street near Oriental Bay is making the intersection impassable for small vehicles,"Roxburgh Street, Oriental Bay, Wellington",174.78929,-41.28774,flooding
2026-07-28T02:51:09Z,"Bank alongside Roxburgh Street in Oriental Bay has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Roxburgh Street, Oriental Bay, Wellington",174.78954,-41.2878,Slips
2026-07-28T02:53:25Z,Streetlight outage reported along Broadway in the Pipitea area,"Broadway, Pipitea, Wellington",174.80652,-41.33353,Pipitea
2026-07-28T03:11:54Z,"Overgrown hedge on Riddiford Street, Berhampore is blocking visibility at the intersection","Riddiford Street, Berhampore, Wellington",174.80034,-41.30839,Berhampore
2026-07-28T03:46:17Z,"Abandoned e-scooter has been left in the middle of the footpath on Broadway, Miramar","Broadway, Miramar, Wellington",174.83501,-41.30192,Inquiry for a Micro-mobility Officer
2026-07-28T04:42:17Z,"A nearby stream has burst its banks near Makara Road, Karori, flooding the road and adjoining properties","Makara Road, Karori, Wellington",174.72954,-41.29271,flooding
2026-07-28T04:47:23Z,"A nearby stream has burst its banks near Riddiford Street, Newtown, flooding the road and adjoining properties","Riddiford Street, Newtown, Wellington",174.76668,-41.31841,flooding
2026-07-28T05:07:45Z,Group of e-bike riders have been performing wheelies dangerously close to pedestrians on Ellice Street,"Ellice Street, Mount Victoria, Wellington",174.78343,-41.28365,Inquiry for a Micro-mobility Officer
2026-07-28T05:15:27Z,"Formal LGOIMA request for information on rates valuations for the property on Glasgow Street, Kelburn","Glasgow Street, Kelburn, Wellington",174.74955,-41.29503,LGOIMA - Property
2026-07-28T05:34:17Z,Hillside slip on Makara Road in Karori has closed the footpath to pedestrians following the earlier flooding,"Makara Road, Karori, Wellington",174.72952,-41.29266,Slips
2026-07-28T06:08:28Z,"Formal LGOIMA request for information on rates valuations for the property on Queens Wharf, Waterfront","Queens Wharf, Waterfront, Wellington",174.7763,-41.26753,LGOIMA - Property
2026-07-28T06:10:52Z,"Continuous rain has flooded the low section of Molesworth Street in Pipitea, water is rising rapidly","Molesworth Street, Pipitea, Wellington",174.78952,-41.26902,flooding
2026-07-28T06:31:52Z,"A pedestrian slipped on the muddy footpath outside Molesworth Street, Pipitea and injured their wrist following the earlier flooding","Molesworth Street, Pipitea, Wellington",174.78998,-41.26959,Slips
2026-07-28T06:54:32Z,Overgrown grass and weeds are covering several plots at Kilbirnie Cemetery,"Rongotai Road, Kilbirnie, Wellington",174.78224,-41.32289,Cemeteries
2026-07-28T08:44:58Z,"E-scooters have been left blocking the accessible ramp outside Cummings Park, Ngaio for several days","Cummings Park, Ngaio, Wellington",174.76259,-41.23535,Inquiry for a Micro-mobility Officer
2026-07-28T08:46:54Z,"E-scooters have been left blocking the accessible ramp outside Ottawa Road, Ngaio for several days","Ottawa Road, Ngaio, Wellington",174.77583,-41.24297,Inquiry for a Micro-mobility Officer
2026-07-28T10:32:13Z,"A pedestrian slipped on the muddy footpath outside Pipitea Street, Pipitea and injured their wrist","Pipitea Street, Pipitea, Wellington",174.77876,-41.26398,Slips
2026-07-28T10:32:17Z,"Abandoned e-scooter has been left in the middle of the footpath on Oriental Parade, Oriental Bay","Oriental Parade, Oriental Bay, Wellington",174.77236,-41.293,Inquiry for a Micro-mobility Officer
2026-07-28T10:51:35Z,Resident on Cummings Park has lost their dog registration tag and needs a replacement,"Cummings Park, Ngaio, Wellington",174.78062,-41.22685,Make a dog registration enquiry
2026-07-28T13:53:49Z,"Continuous rain has flooded the low section of Oriental Parade in Oriental Bay, water is rising rapidly","Oriental Parade, Oriental Bay, Wellington",174.78724,-41.28675,flooding
2026-07-28T14:03:49Z,"Loose soil and rocks have come down onto Oriental Parade near Oriental Bay, blocking one lane following the earlier flooding","Oriental Parade, Oriental Bay, Wellington",174.78673,-41.28659,Slips
2026-07-28T14:22:39Z,"Deep pothole has formed on Majoribanks Street in Mount Victoria, causing vehicles to swerve into oncoming traffic","Majoribanks Street, Mount Victoria, Wellington",174.78962,-41.29259,road and footpath maintence
2026-07-28T16:11:59Z,"E-scooter riders are ignoring the dismount zone outside Epuni Street, Aro Valley, causing near misses","Epuni Street, Aro Valley, Wellington",174.78101,-41.29413,Riding Behaviour
2026-07-28T17:01:38Z,A fallen branch is blocking the main path through Wadestown park,"Pitt Street, Wadestown, Wellington",174.7703,-41.26368,Park or reserve
2026-07-28T17:22:35Z,Resident on Molesworth Street wants to register a newly adopted rescue dog and is asking about requirements,"Molesworth Street, Pipitea, Wellington",174.79166,-41.27723,Make a dog registration enquiry
2026-07-28T17:51:18Z,"Group of e-bike riders have been performing dangerous manoeuvres near Coppin Street, Wilton","Coppin Street, Wilton, Wellington",174.74274,-41.23422,Riding Behaviour
2026-07-28T18:20:48Z,"Abandoned e-scooter has been left in the middle of the footpath on Coromandel Street, Berhampore","Coromandel Street, Berhampore, Wellington",174.77079,-41.30936,Inquiry for a Micro-mobility Officer
2026-07-28T18:51:27Z,Rubbish has been left scattered across the Miramar reserve after the weekend,"Broadway, Miramar, Wellington",174.8203,-41.29709,Park or reserve
2026-07-28T19:03:20Z,Damaged fencing at Newtown Cemetery needs urgent repair after recent storms,"Mansfield Street, Newtown, Wellington",174.78566,-41.30111,Cemeteries
2026-07-28T19:08:24Z,"Group of e-bike riders have been performing dangerous manoeuvres near Mansfield Street, Newtown","Mansfield Street, Newtown, Wellington",174.79993,-41.32711,Riding Behaviour
2026-07-28T19:18:30Z,"New puppy owner on Murphy Street, Thorndon is asking how to renew their dog registration online","Murphy Street, Thorndon, Wellington",174.76572,-41.28161,Make a dog registration enquiry
2026-07-28T22:16:54Z,Street sign on Box Hill near Pipitea has fallen over and is partially blocking the footpath,"Box Hill, Pipitea, Wellington",174.77793,-41.27153,Pipitea
2026-07-28T22:31:42Z,"Group of e-bike riders have been performing dangerous manoeuvres near Grass Street, Oriental Bay","Grass Street, Oriental Bay, Wellington",174.81091,-41.30739,Riding Behaviour
2026-07-28T23:00:56Z,Hail and gale-force wind have damaged shopfront awnings along Thorndon Quay in Thorndon,"Thorndon Quay, Thorndon, Wellington",174.75961,-41.26131,Weather event
2026-07-29T00:38:19Z,"Heavy overnight rain has caused stormwater to back up on Hay Street, Mount Victoria, water is pooling across the road","Hay Street, Mount Victoria, Wellington",174.80334,-41.276,flooding
2026-07-29T01:14:10Z,Hail and gale-force wind have damaged shopfront awnings along Ohiro Road in Brooklyn,"Ohiro Road, Brooklyn, Wellington",174.7522,-41.29119,Weather event
2026-07-29T02:28:23Z,"Continuous rain has flooded the low section of Cleveland Street in Brooklyn, water is rising rapidly","Cleveland Street, Brooklyn, Wellington",174.76882,-41.30576,flooding
2026-07-29T03:04:09Z,"Heavy overnight rain has caused stormwater to back up on Ottawa Road, Ngaio, water is pooling across the road","Ottawa Road, Ngaio, Wellington",174.75191,-41.2529,flooding
2026-07-29T03:10:23Z,"Bank alongside Cleveland Street in Brooklyn has slipped after heavy rain, covering part of the footpath with mud following the earlier flooding","Cleveland Street, Brooklyn, Wellington",174.76881,-41.30545,Slips
2026-07-29T04:07:36Z,"Overgrown hedge on Rintoul Street, Berhampore is blocking visibility at the intersection","Rintoul Street, Berhampore, Wellington",174.77273,-41.30932,Berhampore
2026-07-29T04:40:02Z,Damaged fencing at Berhampore Cemetery needs urgent repair after recent storms,"Rintoul Street, Berhampore, Wellington",174.77971,-41.31922,Cemeteries
2026-07-29T04:53:30Z,"Water temperature at the Thorndon pool has been unusually cold for several days, swimmers have complained","Hill Street, Thorndon, Wellington",174.78377,-41.27682,Pools and Recreation Centres
